state,state_ansi,county,county_ansi,fips5,ag_district,ag_district_code,year,produced_soy,acres_planted,acres_harvested,production_bu,yield_bu_ac,yield_kg_ha,production_tonnes,area_harvested_ha
ILLINOIS,17,PEORIA,143,17143,CENTRAL,40,2021,1.0,86600,85900,5987000,69.7,4687.39226977566,162939.1985,34762.4966478
ILLINOIS,17,PEORIA,143,17143,CENTRAL,40,2022,1.0,87400,87100,5574000,64.0,4304.061768517105,151699.197,35248.1194182
ILLINOIS,17,PEORIA,143,17143,CENTRAL,40,2023,1.0,85600,85200,6024000,70.7,4754.643234908739,163946.172,34479.2166984
ILLINOIS,17,PEORIA,143,17143,CENTRAL,40,2024,1.0,89200,88900,6152000,69.2,4653.76678720912,167429.756,35976.5535738
ILLINOIS,17,PEORIA,143,17143,CENTRAL,40,2025,1.0,84000,83500,5979000,71.6,4815.16910352851,162721.4745,33791.251107000004
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1980,1.0,60500,60000,1580700,26.5,1782.1505760266136,43019.540850000005,24281.13852
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1981,1.0,64600,64000,1747200,27.5,1849.4015411596934,47550.921599999994,25899.881088000002
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1982,1.0,67700,67000,1951400,29.0,1950.277988859313,53108.3267,27113.938014
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1983,1.0,71700,71000,1158500,16.5,1109.640924695816,31529.15675,28732.680582
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1984,1.0,62600,61000,1284800,21.0,1412.270267794675,34966.4744,24685.824162
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1985,1.0,58900,58000,1721100,29.5,1983.903471425853,46840.59705,23471.767236
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1986,1.0,58900,56900,1875300,33.0,2219.281849391632,51037.22715,23026.6130298
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1987,1.0,53200,52400,1648100,31.5,2118.405401692012,44853.865549999995,21205.5276408
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1988,1.0,53800,52900,1330000,25.0,1681.274128326994,36196.615,21407.8704618
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1989,1.0,54100,53900,1311600,24.5,1647.6486457604542,35695.849799999996,21812.5561038
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1990,1.0,56500,55900,1565000,28.0,1883.0270237262332,42592.2575,22621.927387800002
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1991,1.0,55000,53900,1509200,28.0,1883.0270237262332,41073.632600000004,21812.5561038
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1992,1.0,58000,57600,1756800,30.5,2051.1544365589325,47812.1904,23309.8929792
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1993,1.0,56000,55000,2007500,36.5,2454.6602273574113,54635.11625,22257.710310000002
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1994,1.0,60000,59300,1956900,33.0,2219.281849391632,53258.01194999999,23997.8585706
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1995,1.0,65000,64700,1682200,26.0,1748.5250934600738,45781.9141,26183.1610374
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1996,1.0,56000,55100,1542800,28.0,1883.0270237262332,41988.0734,22298.1788742
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1997,1.0,61000,60800,2006400,33.0,2219.281849391632,54605.1792,24604.8870336
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1998,1.0,60000,59300,1719700,29.0,1950.277988859313,46802.49535,23997.8585706
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,1999,1.0,70000,69800,1745000,25.0,1681.274128326994,47491.0475,28247.0578116
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2000,1.0,72000,71700,2437800,34.0,2286.5328145247117,66345.94589999999,29015.9605314
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2001,1.0,76000,75600,2948400,39.0,2622.787640190111,80242.1802,30594.2345352
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2002,1.0,85000,84700,1948100,23.0,1546.7721980608344,53018.51555,34276.8738774
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2003,1.0,91000,90900,2454300,27.0,1815.7760585931535,66795.00165,36785.924857800004
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2004,1.0,80000,79800,3351600,42.0,2824.54053558935,91215.46979999999,32293.9142316
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2005,1.0,77000,76700,3144700,41.0,2757.28957045627,85584.58284999999,31039.388741400002
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2006,1.0,90000,89600,3315200,37.0,2488.285709923951,90224.8256,36259.8335232
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2007,1.0,75000,74800,1570800,21.0,1412.270267794675,42750.1074,30270.4860216
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2008,1.0,87000,86300,3969800,46.0,3093.544396121669,108040.09189999998,34924.3709046
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2009,1.0,88000,85300,3070800,36.0,2421.034744790871,83573.3574,34519.6852626
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2010,1.0,80000,79700,3398000,42.6,2864.891114669198,92478.269,32253.4456674
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2011,1.0,77000,75800,2562000,33.8,2273.0826214980957,69726.111,30675.171663600002
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2012,1.0,82000,73400,1676000,22.8,1533.3220050342186,45613.178,29703.9261228
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2013,1.0,87600,87500,2971000,34.0,2286.5328145247117,80857.2505,35409.993675
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2014,1.0,86300,86100,3529000,41.0,2757.28957045627,96043.4995,34843.4337762
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2015,1.0,76200,76000,3258000,42.9,2885.0664042091216,88668.099,30756.108792000003
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2016,1.0,92000,91400,4386000,48.0,3228.0463263878282,119367.183,36988.2676788
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2017,1.0,94000,93700,4002000,42.7,2871.616211182506,108916.431,37919.0446554
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2018,1.0,97000,94400,4953000,52.5,3530.675669486687,134798.3715,38202.3246048
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2019,1.0,95100,95000,3380000,35.6,2394.1343587376396,91988.39,38445.13599
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2020,1.0,91100,90700,4372000,48.2,3241.4965194144447,118986.166,36704.9877294
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2021,1.0,91800,90900,4836000,53.2,3577.7513450798433,131614.158,36785.924857800004
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2022,1.0,96700,96300,4179000,43.4,2918.6918867756613,113733.5745,38971.227324600004
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2023,1.0,87300,86900,4197000,48.3,3248.2216159277523,114223.4535,35167.1822898
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2024,1.0,96600,95700,4890000,51.1,3436.524318300376,133083.795,38728.4159394
ILLINOIS,17,PERRY,145,17145,SOUTHWEST,80,2025,1.0,92700,91900,3217000,35.0,2353.7837796577915,87552.2635,37190.6104998
ILLINOIS,17,PIATT,147,17147,EAST,50,1980,1.0,110500,110000,4188800,38.0,2555.536675057031,114000.2864,44515.420620000004
ILLINOIS,17,PIATT,147,17147,EAST,50,1981,1.0,117000,116000,4622700,40.0,2690.0386053231905,125809.09185,46943.534472
ILLINOIS,17,PIATT,147,17147,EAST,50,1982,1.0,115500,115000,4980200,43.5,2925.4169832889697,135538.6331,46538.84883
ILLINOIS,17,PIATT,147,17147,EAST,50,1983,1.0,119300,119000,4328800,36.5,2454.6602273574113,117810.4564,48157.591398000004
ILLINOIS,17,PIATT,147,17147,EAST,50,1984,1.0,121300,120000,4208600,35.0,2353.7837796577915,114539.15329999999,48562.27704
ILLINOIS,17,PIATT,147,17147,EAST,50,1985,1.0,119900,119000,6042500,51.0,3429.799221787068,164449.65875,48157.591398000004
ILLINOIS,17,PIATT,147,17147,EAST,50,1986,1.0,114600,114400,5484300,48.0,3228.0463263878282,149257.96665000002,46296.0374448
ILLINOIS,17,PIATT,147,17147,EAST,50,1987,1.0,111800,110800,5254900,47.5,3194.4208438212886,143014.73095,44839.1691336
ILLINOIS,17,PIATT,147,17147,EAST,50,1988,1.0,110500,110200,3435500,31.0,2084.7799191254726,93498.85025,44596.3577484
ILLINOIS,17,PIATT,147,17147,EAST,50,1989,1.0,116000,115600,5224000,45.0,3026.293430988589,142173.772,46781.6602152
ILLINOIS,17,PIATT,147,17147,EAST,50,1990,1.0,118700,118600,5301000,44.5,2992.6679484220494,144269.3655,47995.7171412
ILLINOIS,17,PIATT,147,17147,EAST,50,1991,1.0,122000,121200,5514600,45.5,3059.918913555129,150082.59629999998,49047.8998104
ILLINOIS,17,PIATT,147,17147,EAST,50,1992,1.0,126000,125700,6159300,49.0,3295.2972915209084,167628.42915,50868.9851994
ILLINOIS,17,PIATT,147,17147,EAST,50,1993,1.0,125000,124000,6200000,50.0,3362.548256653988,168736.1,50181.019608
ILLINOIS,17,PIATT,147,17147,EAST,50,1994,1.0,120000,119600,6219200,52.0,3497.0501869201476,169258.6376,48400.4027832
ILLINOIS,17,PIATT,147,17147,EAST,50,1995,1.0,120000,119400,5134200,43.0,2891.7915007224296,139729.82009999998,48319.4656548
ILLINOIS,17,PIATT,147,17147,EAST,50,1996,1.0,115000,114900,5572650,48.5,3261.6718089543683,151662.456075,46498.3802658
ILLINOIS,17,PIATT,147,17147,EAST,50,1997,1.0,117000,116700,5426550,46.5,3127.169878688209,147686.27152500002,47226.8144214
ILLINOIS,17,PIATT,147,17147,EAST,50,1998,1.0,122000,120700,5612550,46.5,3127.169878688209,152748.354525,48845.5569894
ILLINOIS,17,PIATT,147,17147,EAST,50,1999,1.0,126000,125400,6897000,55.0,3698.8030823193867,187705.3035,50747.5795068
ILLINOIS,17,PIATT,147,17147,EAST,50,2000,1.0,120000,119800,5990000,50.0,3362.548256653988,163020.845,48481.3399116
ILLINOIS,17,PIATT,147,17147,EAST,50,2001,1.0,128000,126700,6081600,48.0,3228.0463263878282,165513.7848,51273.6708414
ILLINOIS,17,PIATT,147,17147,EAST,50,2002,1.0,122000,121700,6328400,52.0,3497.0501869201476,172230.5702,49250.242631400004
ILLINOIS,17,PIATT,147,17147,EAST,50,2003,1.0,123000,122400,5018400,41.0,2757.28957045627,136578.2652,49533.5225808
ILLINOIS,17,PIATT,147,17147,EAST,50,2004,1.0,116000,115600,6242400,54.0,3631.552117186307,169890.0372,46781.6602152
ILLINOIS,17,PIATT,147,17147,EAST,50,2005,1.0,114000,113500,6356000,56.0,3766.0540474524664,172981.718,45931.820367
ILLINOIS,17,PIATT,147,17147,EAST,50,2006,1.0,115000,114500,6297500,55.0,3698.8030823193867,171389.61125,46336.506009000004
ILLINOIS,17,PIATT,147,17147,EAST,50,2007,1.0,94000,93900,5352300,57.0,3833.305012585546,145665.52065000002,37999.9817838
ILLINOIS,17,PIATT,147,17147,EAST,50,2008,1.0,109000,108500,5425000,50.0,3362.548256653988,147644.0875,43908.392157
ILLINOIS,17,PIATT,147,17147,EAST,50,2009,1.0,111000,110800,6204800,56.0,3766.0540474524664,168866.73440000002,44839.1691336
ILLINOIS,17,PIATT,147,17147,EAST,50,2010,1.0,112000,111400,7052000,63.3,4256.9860929239485,191923.706,45081.9805188
ILLINOIS,17,PIATT,147,17147,EAST,50,2011,1.0,108000,107800,5715000,53.0,3564.3011520532273,155536.5825,43625.1122076
ILLINOIS,17,PIATT,147,17147,EAST,50,2012,1.0,116000,115100,5912000,51.4,3456.6996078402994,160898.036,46579.3173942
ILLINOIS,17,PIATT,147,17147,EAST,50,2013,1.0,108500,108500,6319000,58.2,3914.0061707452423,171974.7445,43908.392157
ILLINOIS,17,PIATT,147,17147,EAST,50,2014,1.0,122500,122200,8465000,69.3,4660.491883722427,230379.2075,49452.5854524
ILLINOIS,17,PIATT,147,17147,EAST,50,2015,1.0,120500,120300,8788000,73.1,4916.04555122813,239169.814,48683.6827326
ILLINOIS,17,PIATT,147,17147,EAST,50,2016,1.0,124500,124000,8837000,71.3,4794.993813988586,240503.3735,50181.019608
ILLINOIS,17,PIATT,147,17147,EAST,50,2017,1.0,132000,131500,9125000,69.4,4667.216980235736,248341.4375,53216.161923
ILLINOIS,17,PIATT,147,17147,EAST,50,2018,1.0,128000,124600,9647000,77.4,5205.224701300373,262547.9285,50423.830993200005
ILLINOIS,17,PIATT,147,17147,EAST,50,2020,1.0,122000,121400,8704000,71.7,4821.894200041819,236883.712,49128.8369388
ILLINOIS,17,PIATT,147,17147,EAST,50,2021,1.0,119500,118500,9160000,77.3,5198.499604787065,249293.98,47955.248577
ILLINOIS,17,PIATT,147,17147,EAST,50,2022,1.0,120500,120100,8911000,74.2,4990.021612874519,242517.3205,48602.745604200005
ILLINOIS,17,PIATT,147,17147,EAST,50,2023,1.0,118500,117900,8748000,74.2,4990.021612874519,238081.194,47712.4371918
ILLINOIS,17,PIATT,147,17147,EAST,50,2024,1.0,121000,120600,9355000,77.6,5218.674894326989,254601.0025,48805.0884252
ILLINOIS,17,PIATT,147,17147,EAST,50,2025,1.0,117000,116300,8478000,72.9,4902.5953582015145,230733.009,47064.940164600004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1980,1.0,107500,107000,3510100,33.0,2219.281849391632,95529.12655,43301.363694
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1981,1.0,106100,105000,3773400,36.0,2421.034744790871,102694.9677,42491.99241
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1982,1.0,108100,107500,3972700,37.0,2488.285709923951,108119.01685,43503.706515
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1983,1.0,110300,108000,2702500,25.0,1681.274128326994,73549.88875,43706.049336000004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1984,1.0,101600,100000,2897700,29.0,1950.277988859313,78862.35435,40468.5642
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1985,1.0,109400,108000,4015000,37.0,2488.285709923951,109270.2325,43706.049336000004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1986,1.0,109600,108900,4078600,37.5,2521.911192490491,111001.13829999999,44070.266413800004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1987,1.0,103100,100700,3468800,34.5,2320.158297091252,94405.1264,40751.8441494
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1988,1.0,103300,103000,3314600,32.0,2152.0308842585523,90208.4963,41682.621126
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1989,1.0,96500,95100,3589200,37.5,2521.911192490491,97681.87259999999,38485.6045542
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1990,1.0,94000,93700,3359600,36.0,2421.034744790871,91433.1938,37919.0446554
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1991,1.0,103000,102700,4210700,41.0,2757.28957045627,114596.30584999999,41561.2154334
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1992,1.0,97000,96000,3744000,39.0,2622.787640190111,101894.832,38849.821632
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1993,1.0,87000,65000,2567500,39.5,2656.4131227566504,69875.79625,26304.566730000002
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1994,1.0,99000,97900,4062850,41.5,2790.91505302281,110572.494175,39618.7243518
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1995,1.0,98000,97200,3888000,40.0,2690.0386053231905,105813.864,39335.444402400004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1996,1.0,104000,103800,4152000,40.0,2690.0386053231905,112998.756,42006.3696396
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1997,1.0,108000,107500,4837500,45.0,3026.293430988589,131654.98125,43503.706515
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1998,1.0,119000,118600,5040500,42.5,2858.1660181558896,137179.72775,47995.7171412
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,1999,1.0,108000,107600,3766000,35.0,2353.7837796577915,102493.573,43544.1750792
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2000,1.0,109000,108900,4682700,43.0,2891.7915007224296,127442.02184999999,44070.266413800004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2001,1.0,105000,103500,4761000,46.0,3093.544396121669,129572.9955,41884.963947000004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2002,1.0,97000,96700,4158100,43.0,2891.7915007224296,113164.77055,39133.1015814
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2003,1.0,105000,104800,4506400,43.0,2891.7915007224296,122643.92919999998,42411.0552816
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2004,1.0,100000,99300,4965000,50.0,3362.548256653988,135124.9575,40185.2842506
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2005,1.0,93000,92100,4144500,45.0,3026.293430988589,112794.63975,37271.5476282
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2006,1.0,104000,103200,5056800,49.0,3295.2972915209084,137623.34040000002,41763.5582544
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2007,1.0,71000,70900,2694200,38.0,2555.536675057031,73324.00009999999,28692.2120178
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2008,1.0,89000,86400,3542400,41.0,2757.28957045627,96408.18719999999,34964.839468800004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2009,1.0,92000,91800,4406400,48.0,3228.0463263878282,119922.37919999998,37150.141935600004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2010,1.0,99000,98000,5187000,52.9,3557.5760555399193,141166.7985,39659.192916
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2011,1.0,96000,95900,4267000,44.5,2992.6679484220494,116128.5385,38809.3530678
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2012,1.0,93000,92500,4107000,44.4,2985.9428519087414,111774.0585,37433.421885
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2013,1.0,110500,110300,5002000,45.3,3046.468720528513,136131.931,44636.8263126
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2014,1.0,108500,108200,5452000,50.4,3389.4486427072197,148378.906,43786.986464400004
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2015,1.0,102000,100900,4816000,47.7,3207.8710368479046,131069.848,40832.7812778
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2016,1.0,108000,107500,6241000,58.1,3907.2810742319343,169851.9355,43503.706515
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2017,1.0,131000,130500,7526000,57.7,3880.3806881787023,204823.853,52811.476281
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2018,1.0,130000,126300,7734000,61.2,4115.759066144481,210484.677,51111.7965846
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2020,1.0,124500,123900,7694000,62.1,4176.284934764253,209396.057,50140.5510438
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2023,1.0,130000,129500,7757000,59.9,4028.3328114714777,211110.6335,52406.790639
ILLINOIS,17,PIKE,149,17149,WEST SOUTHWEST,60,2024,1.0,132500,131900,8415000,63.8,4290.611575490489,229018.4325,53378.0361798
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1980,1.0,11100,11000,202800,18.5,1244.1428549619754,5519.3034,4451.542062
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1981,1.0,15400,15000,379600,25.5,1714.899610893534,10331.003799999999,6070.28463
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1982,1.0,13500,13500,367300,27.0,1815.7760585931535,9996.25315,5463.2561670000005
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1983,1.0,13500,13000,199400,15.5,1042.3899595627363,5426.7707,5260.913346
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1984,1.0,20500,20000,517700,26.0,1748.5250934600738,14089.46435,8093.71284
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1985,1.0,20600,18500,539000,29.0,1950.277988859313,14669.1545,7486.6843770000005
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1986,1.0,15400,15300,420200,27.5,1849.4015411596934,11435.953099999999,6191.6903226
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1987,1.0,10000,9900,232300,23.5,1580.3976806273743,6322.16065,4006.3878558
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1988,1.0,10600,10500,211200,20.0,1345.0193026615952,5747.9136,4249.199241
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1989,1.0,11000,10700,366600,34.5,2320.158297091252,9977.202299999999,4330.1363694
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1990,1.0,9300,9300,251200,27.0,1815.7760585931535,6836.5336,3763.5764706
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1991,1.0,9000,8400,180600,21.5,1445.8957503612148,4915.119299999999,3399.3593928
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1992,1.0,8000,7900,252800,32.0,2152.0308842585523,6880.078399999999,3197.0165718000003
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1993,1.0,7000,6900,179400,26.0,1748.5250934600738,4882.4607000000005,2792.3309298
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1994,1.0,8000,7700,265650,34.5,2320.158297091252,7229.797575,3116.0794434
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1995,1.0,9000,8900,298150,33.5,2252.907331958172,8114.301324999999,3601.7022138
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1996,1.0,11000,10900,305200,28.0,1883.0270237262332,8306.1706,4411.0734978
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1997,1.0,10000,9900,262350,26.5,1782.1505760266136,7139.986425,4006.3878558
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1998,1.0,11000,10900,316100,29.0,1950.277988859313,8602.819549999998,4411.0734978
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,1999,1.0,11000,10900,163500,15.0,1008.7644769961964,4449.73425,4411.0734978
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2000,1.0,9000,8900,240300,27.0,1815.7760585931535,6539.884649999999,3601.7022138
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2001,1.0,12000,11900,368900,31.0,2084.7799191254726,10039.79795,4815.7591398
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2002,1.0,12000,11500,264500,23.0,1546.7721980608344,7198.49975,4653.884883
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2003,1.0,11000,10300,329600,32.0,2152.0308842585523,8970.228799999999,4168.2621126
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2004,1.0,11000,10900,403300,37.0,2488.285709923951,10976.01115,4411.0734978
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2005,1.0,11000,10900,425100,39.0,2622.787640190111,11569.309049999998,4411.0734978
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2006,1.0,12000,11600,475600,41.0,2757.28957045627,12943.691799999999,4694.3534472
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2007,1.0,13000,12400,235600,19.0,1277.7683375285155,6411.9718,5018.101960800001
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2010,1.0,12000,11900,323000,27.1,1822.5011551064615,8790.6065,4815.7591398
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2015,1.0,14300,14100,680000,48.2,3241.4965194144447,18506.54,5706.0675522
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2016,1.0,14600,14400,505000,35.1,2360.5088761710995,13743.8275,5827.4732448
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2017,1.0,15700,15300,683000,44.6,2999.3930449353575,18588.1865,6191.6903226
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2020,1.0,16000,15900,844000,53.1,3571.0262485665353,22969.882,6434.5017078
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2024,1.0,18000,17700,848000,47.9,3221.32122987452,23078.744,7162.9358634
ILLINOIS,17,POPE,151,17151,SOUTHEAST,90,2025,1.0,15000,14700,528000,35.9,2414.309648277563,14369.784,5948.8789374
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1980,1.0,32200,32000,763500,24.0,1614.0231631939141,20779.03425,12949.940544000001
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1981,1.0,34300,34000,910700,27.0,1815.7760585931535,24785.15585,13759.311828
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1982,1.0,38100,38000,1221200,32.0,2152.0308842585523,33235.5686,15378.054396000001
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1983,1.0,33300,33000,639400,19.5,1311.3938200950554,17401.5907,13354.626186
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1984,1.0,34900,34000,1041600,30.5,2051.1544365589325,28347.6648,13759.311828
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1985,1.0,32300,32000,965700,30.0,2017.5289539923929,26282.008349999996,12949.940544000001
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1986,1.0,33000,32900,985800,30.0,2017.5289539923929,26829.0399,13314.157621800001
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1987,1.0,29900,29400,821900,28.0,1883.0270237262332,22368.419449999998,11897.7578748
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1988,1.0,26900,26300,740600,28.0,1883.0270237262332,20155.799300000002,10643.2323846
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1989,1.0,29700,29600,793800,27.0,1815.7760585931535,21603.6639,11978.6950032
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1990,1.0,31500,31300,1060800,34.0,2286.5328145247117,28870.2024,12666.6605946
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1991,1.0,31000,30400,805600,26.5,1782.1505760266136,21924.806800000002,12302.4435168
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1992,1.0,31000,30800,1124200,36.5,2454.6602273574113,30595.6651,12464.3177736
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1993,1.0,32000,31500,1134000,36.0,2421.034744790871,30862.377,12747.597723
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1994,1.0,35000,34400,1307200,38.0,2555.536675057031,35576.1016,13921.1860848
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1995,1.0,30000,29900,882050,29.5,1983.903471425853,24005.431774999997,12100.1006958
ILLINOIS,17,PULASKI,153,17153,SOUTHWEST,80,1996,1.0,33000,32900,1102150,33.5,2252.907331958172,29995.563325,13314.157621800001
