county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,zndx07,zndx08,zndx_jja,pdsi_may
007,2021,4.13,3.78,39.2,47.9,54.4,48.5,82.8,85.2,84.17,-2.51,-2.87,-2.56,-2.65,-1.87,0.06,-1.44,-1.86
007,2022,3.84,2.64,35.2,51.6,54,38.3,83.2,81,82.2,-0.68,0.9,1.67,0.63,2.7,2.57,1.08,0.69
007,2023,8.24,3.9,36.2,46.7,56.1,43.3,83.5,81.1,82.07,-1.14,-0.62,-1.09,-0.95,1.21,-1.61,-0.88,-0.44
007,2024,7.1,3.73,39.4,50.8,53.5,42.4,82.2,82.4,82.5,1.87,3.23,-0.23,1.62,4.65,-0.68,1.92,1.41
007,2025,4.52,3.67,37.6,45.8,53.8,45.1,85,80.3,82.9,0.05,1.43,1.71,1.06,4.15,1.28,1.86,-2.48
009,1980,5.67,4.47,39.7,52.3,56.1,39.3,92.5,89.2,88.33,-3.05,-2.92,0.73,-1.75,-0.55,2.19,0.31,-3.14
009,1981,3.25,3.41,47.1,48.2,53.7,42.1,84.8,82.5,83.4,1.87,4.25,3.88,3.33,7.73,0.2,3.52,1.11
009,1982,8.81,4.13,37,56.6,54.2,43.1,86,81.8,81.6,2.94,3.61,3.82,3.46,2.91,1.74,2.2,2.55
009,1983,4.08,10.24,37.9,48.3,54.2,45,93,93.6,90.2,-0.67,-1.68,-2.73,-1.69,-3.24,-3.68,-2.98,4.43
009,1984,7.16,8.44,42.1,49.4,53,47.1,86,88.1,86.57,1.46,1.69,0.89,1.35,1.14,-1.88,-0.78,2.22
009,1985,9.68,7.68,46.1,54.2,56,45.4,86.8,80.2,82.23,1.22,1.4,2.18,1.6,0.91,2.78,0.94,1.68
009,1986,2.86,13.37,43.5,54,58.9,45.5,88.1,81.2,84.8,1.14,2.2,1.77,1.7,3.53,-0.6,1.12,1.11
009,1987,5.15,3.45,41.1,55.7,54,36.1,89.6,86.8,87.6,-1.91,-2.43,-1.84,-2.06,-2.16,1.04,-0.78,-1.68
009,1988,6.68,7.41,39.5,51.6,55.4,37.8,90.6,91.3,89.7,-2.79,-3.64,-4.02,-3.48,-3.4,-2.25,-2.65,-2.26
009,1989,3.36,6.94,40.7,48.7,52.1,44.6,87.9,84.9,84.83,-3.41,-3.31,-2.86,-3.19,-0.76,0.32,-0.75,-3.12
009,1990,8.89,1.05,39.4,49.2,57.8,40.3,85.5,84.4,84.23,2.25,2.05,2.13,2.14,0.08,0.88,1.55,1.14
009,1991,4.9,7.38,45.8,58.5,55.3,43.5,87,85.7,86.4,-1.06,-1.22,-1.63,-1.3,-0.83,-1.59,-1.87,2.75
009,1992,4.08,4.71,39.8,49.8,52.8,41.6,83.5,80,81.73,-2.22,1.24,0.59,-0.13,3.71,-1.55,-0.16,-1.49
009,1993,7.9,11.29,39.8,53.3,51.4,40,85,85.8,84.1,3.06,4.11,4.57,3.91,4.11,2.66,3.2,2.36
009,1994,3.13,3.83,41.6,49.7,54.2,46.2,84.6,83.3,84.3,-0.15,-0.6,-0.46,-0.4,-1.38,0.22,-0.33,-0.23
009,1995,5.5,6.5,38.4,50.1,51.1,42.8,86.9,89,85.87,1.97,1.39,2.01,1.79,-1.13,2.29,0.22,2.38
009,1996,4.63,2.24,36,52.8,51.9,43.3,84.1,84.5,83.37,-0.12,-0.47,-0.59,-0.39,-1.08,-0.52,-0.66,1.65
009,1997,8.76,3,36.8,46.5,55.4,43.2,86.9,82.6,83.5,-1.26,-1.83,-1.58,-1.56,-2.09,0.19,-1.25,-0.72
009,1998,10.07,4.57,42.9,57.4,60.4,45.3,85.7,85.9,84.4,3.04,2.51,1.83,2.46,-0.65,-1.28,1.12,1.43
009,1999,6.55,5.37,45,53.3,50.7,41.5,89.9,84.3,85.5,-0.63,-1.09,-1.47,-1.06,-1.58,-1.47,-1.3,-0.38
009,2000,5.4,2.79,40.8,54.1,54.7,46.6,83.3,85.7,82.9,-3.85,-3.46,-3.1,-3.47,-0.03,0.01,0.65,-5.02
009,2001,8.77,3.24,45.6,54.2,53.4,43,87.2,86.6,84.63,0.95,0.31,1.09,0.78,-1.61,2.42,0.7,0.58
009,2002,5.28,3.48,42.3,48.4,55.5,41.3,88.8,84.8,86.07,1.8,-0.17,0.22,0.62,-0.5,0.67,0.15,1.91
009,2003,5.39,2.67,42.4,50.7,51.1,42.9,85.4,86.5,83.67,0.19,0.84,0.9,0.64,2.02,0.43,1.01,-0.23
009,2004,4.33,5.65,42.8,55.3,53.6,44.8,82.6,79.6,80.6,-0.2,-0.23,1.45,0.34,-0.16,4.36,1.2,0.18
009,2005,7.92,5.89,44.2,49.7,58.5,44.5,88.9,87.4,87.8,-2.28,-2.77,-2.71,-2.59,-2.19,-0.66,-1.8,-1.59
009,2006,6.65,3.25,44.4,52.2,52.8,40.6,89.6,85.9,86.27,-4.56,-4.46,-4.07,-4.36,-1.13,-0.19,-0.87,-4.6
009,2007,7.25,5.4,38.8,56.8,55.3,47.6,85.3,91.9,86.93,-2.4,-2.97,-3.75,-3.04,-2.45,-3.25,-2.18,-2.36
009,2008,9,5.92,40,47.9,55.4,42.7,84.9,82.5,83.6,2.38,2.83,2.88,2.7,2.11,1.01,2.23,1.32
009,2009,7.4,3.78,40.7,51.6,54.4,41.4,80.9,80.7,81.9,3.83,3.21,4.03,3.69,-0.69,3.45,1.31,3.84
009,2010,5.69,7.38,46.3,53,56.4,43,87.9,87.2,86.97,5.24,6.11,5.97,5.77,4.22,1.48,3.62,3.93
009,2011,6,2.95,42.2,50.9,51.8,42.3,90.5,87.4,86.63,4.68,-0.64,-1.74,0.77,-1.93,-3.5,0.13,3.06
009,2012,3.69,7.92,42.6,55.4,52.5,42.7,95.4,88,89.47,-3.75,-4.6,-5.06,-4.47,-3.71,-2.82,-2.98,-3.28
009,2013,8.85,2.61,39.4,52.8,56.1,42.5,84.1,83.8,83.17,-0.09,-0.18,-1.19,-0.49,-0.29,-3.11,-1.22,3.85
009,2014,4.84,3.45,40.9,53.9,53.6,44.7,80.9,83.2,82.27,1.06,0.94,2.05,1.35,-0.03,3.61,2.25,-2.06
009,2015,3.83,2.46,43.8,55.3,59.6,44.9,83.2,82,81.97,2.81,3.81,3.65,3.42,3.86,0.7,3.53,0.89
009,2016,2.55,12.06,42.8,52.3,60.2,49.5,84.6,84,85.4,-2.28,-1.5,-0.82,-1.53,1.65,1.57,0.11,-1.46
009,2017,5.89,2.57,46.9,52.4,55.7,48.2,88.4,81.3,84.7,-0.16,-0.5,-0.11,-0.26,-1.07,1.01,-0.18,1.7
009,2018,9.21,2.58,33.7,61.2,60,43.8,87,86.1,87,-1.65,-1.58,0.93,-0.77,-0.3,2.79,0.16,-1.09
009,2019,8.84,4.96,42.1,53.2,62.3,42.3,88.2,82.9,84.13,3.84,2.94,3.33,3.37,-1.52,2.08,0.58,3.84
009,2020,8.28,2.97,38.4,51.1,54.5,41.2,85.6,83.3,84.53,2.8,2.97,-0.56,1.74,1.36,-1.67,0.29,2.69
009,2021,7.68,3.54,42,51.4,57.7,51.2,83.1,84.6,83.87,1.27,2.14,1.96,1.79,3.02,0.12,1.69,0.7
009,2022,7.23,1.93,39,54.8,54.8,39.9,84.6,84,84.1,1.75,1.89,-0.6,1.01,0.95,-1.8,0.09,1.53
009,2023,6.42,3.18,39.8,52,56.3,45.7,87.1,83.9,85.37,-1.94,-2.29,-2,-2.08,-1.65,0.16,-1.28,-1.29
009,2024,6.9,3.78,43.6,56.2,55.7,44.8,84,84.3,84.97,-2.35,-1.4,-1.15,-1.63,2.13,0.32,0.16,-1.89
009,2025,3.07,6.36,43,51.3,55.9,49.2,86.9,83.4,84.57,0.35,1.28,-0.65,0.33,2.89,-1.96,0.66,-0.04
011,1980,4.04,5.63,38,49.1,54.2,36.6,87.5,85.5,84.37,-0.64,-0.67,1.24,-0.02,-0.3,3.73,1.18,-0.75
011,1981,2.96,3.27,43.2,45.8,51.7,38.1,82.6,80.4,81.37,1.07,1.08,2.85,1.67,0.34,5.66,2.6,0.53
011,1982,6.23,2.54,33.2,55.2,51.6,40.8,84.5,81.2,81.2,1.45,2.99,2.61,2.35,5.05,-0.21,1.41,1.84
011,1983,5.52,9.85,35.6,46.4,52,42.9,90.4,89.6,87.73,-0.47,-1.05,-1.4,-0.97,-1.88,-1.39,-1.53,-0.03
011,1984,4.7,6.79,39.2,46.4,50.4,44.4,83.1,86.3,84.2,-0.23,-0.09,-0.94,-0.42,0.36,-2.58,-0.97,1.18
011,1985,10.08,5.67,43.6,50.1,53.9,41.7,83.7,79.7,81.03,-1.54,-1.43,-1.45,-1.47,-0.14,-0.51,-0.3,-1.62
011,1986,3.06,9.95,39.4,50.4,57.2,42.8,85.6,79.2,82.17,0.57,1.33,0.94,0.95,2.44,-0.75,0.71,0.47
011,1987,3.35,2.43,39.7,53.2,52.4,34.3,88.8,82.4,85.4,-2,-2.67,1.8,-0.96,-2.65,5.41,0.21,-1.43
011,1988,4.97,6.28,37.2,49,52.5,35.4,90.5,89.2,88.7,-2.51,-3.78,-4.02,-3.44,-4.6,-1.88,-3.41,-1.4
011,1989,3.38,5.66,37.1,46.4,49.6,40.3,85,81.9,82.43,-3.62,-3.66,0.37,-2.3,-1.26,1.12,-0.4,-3.64
011,1990,8.58,1.85,38.6,47.1,55,38.4,81.6,81.2,81.23,4.13,4.76,5.27,4.72,3.15,3,4.24,2.16
011,1991,6.38,7,42.4,56.4,51.8,41.6,86.2,83.8,84.93,-0.61,-1.82,-2.27,-1.57,-3.82,-1.89,-2.52,3.2
011,1992,3.87,5.64,36.6,46.6,50.6,39.2,77.8,76.8,78.07,-2.5,2.52,2.19,0.74,7.55,-0.19,1.74,-1.99
011,1993,7.37,8.71,36.4,50.8,50,38.2,82.1,82,80.97,4.52,4.55,5.02,4.7,1.48,2.81,2.95,3.35
011,1994,4.14,3.72,38.6,47.4,54,44.2,82,78.6,81.6,1.93,1.41,1.55,1.63,-0.96,0.86,1.19,0.78
011,1995,4.37,7.35,35.1,47.9,49.4,41,85.7,87.5,85.4,-0.62,-0.61,-0.78,-0.67,-0.16,-0.7,-0.9,3.17
011,1996,3.04,4.04,34.1,47.6,51.4,40.8,81.6,82.4,81.23,1.64,2.21,1.83,1.89,2.2,-0.43,0.91,1.47
011,1997,7.68,2.41,34.4,43.4,53.4,41.7,84.8,79.8,82.1,-1.39,-1.82,0.72,-0.83,-1.73,2.17,-0.36,-0.99
011,1998,9.6,3.65,40.6,55.1,56.8,43.8,84.2,83.6,82.27,2.64,2.21,1.87,2.24,-0.48,-0.33,1.18,1.34
011,1999,5.8,3.73,41.4,51.9,49.1,39.5,88.4,80.6,83.57,2.4,-0.62,-0.66,0.37,-1.87,-0.31,-0.4,2.32
011,2000,4.41,3.05,37.6,52.6,52.8,44.4,81.5,83.3,81.2,1.13,1.23,-0.19,0.72,0.63,-0.56,0.92,0.26
011,2001,6.76,4.32,42.2,52.5,50.6,41.9,85.2,83.2,82.57,0.26,0.64,0.56,0.49,1.24,-0.05,0.35,0.34
011,2002,4.58,3.04,40.1,45.8,54.2,39.1,87.6,83.4,84.6,1.87,1.3,1.66,1.61,-1.14,1.49,0.61,1.54
011,2003,2.28,1.69,38.2,47.3,50.8,39.9,83.9,85.6,82.7,0.66,1.14,-0.59,0.4,1.64,-1.78,-0.23,0.93
011,2004,5.37,7.37,39.9,51.3,53,42.5,81.7,77,79.27,-0.35,-0.49,0.57,-0.09,-0.52,1.7,0.04,1.13
011,2005,6.22,4.81,41.2,45.9,56.5,42.2,87.1,84.6,86.27,-3,-3.52,-3.97,-3.5,-2.51,-2.44,-2.82,-2.03
011,2006,7.24,3.48,41.4,50.2,51.2,38.4,87,82.3,83.37,-4.18,-4.11,0.52,-2.59,-1.07,1.56,-0.28,-4.17
011,2007,8.25,6.1,36.7,53.8,53.7,46.7,83.5,84.5,83.43,0.55,1.16,2.48,1.4,1.99,4.33,2.06,0.67
011,2008,6.75,3.99,39,45.4,54.2,40.6,84,81.6,82.73,1.45,2.1,1.6,1.72,2.38,-0.84,0.76,1.35
011,2009,9.62,5.87,37.2,49.9,52.7,39.5,77.9,78.6,79.13,5.09,5.64,6.14,5.62,3.23,3.22,2.83,4.91
011,2010,5.27,5.5,44.2,51.6,53.4,40.9,86.7,85.8,85.13,5.18,4.76,4.33,4.76,0.33,0.18,2.01,3.73
011,2011,5.1,4.4,38.6,49.1,50.2,40.9,89.1,84.7,84.93,3.2,-0.54,-0.6,0.69,-1.63,-0.33,-0.19,3.05
011,2012,4.04,7.18,39.5,53.4,49.8,39.2,92,84.6,86.93,-2.19,-3.06,-2.99,-2.75,-3.28,-0.76,-2,-1.71
011,2013,8.04,2.58,36.2,51.6,52.5,40.9,82.3,82.7,81.73,0.05,-0.67,-1.38,-0.67,-2.02,-2.32,-1.4,3.03
011,2014,5.63,3.59,35.9,49.1,50.4,39.8,78.5,81.4,80.27,1.37,1.43,1.51,1.44,0.6,0.68,1.79,-0.77
011,2015,3.43,2.22,37.9,51.2,57.4,42.7,80.4,80.1,79.7,1.89,1.94,1.49,1.77,0.73,-0.73,1.56,0.36
011,2016,5.04,11.04,37.9,49.5,58.1,46.7,82.5,82.8,83.03,1.98,2.52,3.85,2.78,2.25,4.76,2.98,1.49
011,2017,7.97,3.33,41.7,47.3,52.8,46.3,83.6,78.6,81.73,2.62,3.48,2.98,3.03,3.4,-0.43,1,2.9
011,2018,7.25,2.28,29.1,55.6,56,40,83.2,83.6,83.07,2.29,2.31,2.51,2.37,0.77,1.32,1.3,1.88
011,2019,9.15,4.68,38.1,48.8,59.1,40.6,87.1,81.4,82.6,5.6,4.29,3.76,4.55,-2.2,-0.25,-0.52,5.91
011,2020,6.89,3.58,35.3,48.5,52.2,38.3,86.1,83.6,84.57,-0.3,-0.21,-1.13,-0.55,0.19,-2.83,-1.18,4.33
011,2021,5.35,4.34,39.2,49.3,55.9,49.3,82.6,85.4,84.2,0.72,1.01,-0.31,0.47,1.12,-0.93,0.32,0.51
011,2022,6.08,1.8,35.5,53.2,54.3,38.3,83.1,81.8,82.77,0.29,0.72,0.99,0.67,1.38,1.03,0.76,0.37
011,2023,7.15,3.67,37.3,49,56.3,44.4,84.2,82.7,83.5,-1.82,-1.16,-1.64,-1.54,1.42,-1.79,-0.98,-1.08
011,2024,7.1,3.97,41.1,53.2,54.8,42.6,82.1,82.3,82.87,-0.68,0.91,-0.08,0.05,2.72,-0.23,0.58,-0.48
011,2025,4.7,4.54,39.9,48.3,54.2,47,85.5,81.8,83.7,-2.12,1.53,-0.26,-0.28,4.6,-0.78,1.1,-2.17
013,1980,5.73,4.03,41.1,52.1,56.5,40,94.1,92.3,90.67,-2.97,-2.89,-2.82,-2.89,-0.67,-0.68,-0.82,-2.89
013,1981,4.52,1.78,49.3,48.5,54.2,42.5,86.6,83.7,84.83,2.2,4.07,3.89,3.39,6.31,0.7,3.39,1.28
013,1982,7.99,4.86,37.6,56.7,55.2,42.2,87.3,83,83,2.42,2.65,3.08,2.72,1.42,2.1,1.76,2.05
013,1983,4.4,12.37,39.3,49.8,54.5,46.2,93.6,94.2,90.77,-0.32,-1.06,-1.78,-1.05,-2.34,-2.47,-1.92,4.51
013,1984,7.46,9.09,43.2,49.4,54,48.8,87,90.1,87.9,-0.62,-1.17,-2.21,-1.33,-1.84,-3.49,-2.39,2.76
013,1985,9.39,8.21,46.8,53.2,57.6,46.9,87.1,81.3,82.87,2.25,2.38,3.23,2.62,1.1,3.27,2.25,1.62
013,1986,3.96,12.94,45.6,54.6,60.3,46.8,90.2,83.8,86.93,-1.63,-1.03,-1.44,-1.37,1.3,-1.57,-0.3,-1.58
013,1987,5.04,3.37,41.4,56.8,54.8,38.2,89.5,88.5,88.67,-2.15,-1.78,-1.34,-1.76,0.43,0.77,-0.22,-1.7
013,1988,9.3,10.14,40.5,51.6,56,39.4,90,91.3,89.97,-1.96,-2.36,-2.45,-2.26,-1.81,-0.99,-1.45,-1.61
013,1989,6.28,8.44,42.8,48.6,53.1,46,87.7,84.9,85.07,-1.58,-1.64,-1.17,-1.46,-0.68,0.9,-0.54,-1.08
013,1990,8.8,1.34,40.8,51,58.8,41.3,87,84.4,85.1,1.42,1.31,1.06,1.26,0.12,-0.35,-0.1,1.61
013,1991,5.08,8.54,46.7,60.1,57.2,45.7,88.2,87.6,87.47,-0.98,-0.59,-1.26,-0.94,0.85,-2.18,-1.28,-0.16
013,1992,6.01,5.4,42.9,50.6,54.4,42.2,86.2,81.3,83.13,-1.56,-1.37,-1.66,-1.53,0.1,-1.31,-1.32,-0.73
013,1993,8.86,10.56,40.8,53.4,54,42.1,86.1,86.7,84.97,3.72,4.28,4.65,4.22,2.82,2.44,3.07,2.69
013,1994,4.19,5.59,43,49.4,55.2,47.2,86.5,85.1,85.9,3.61,2.64,2.32,2.86,-1.8,-0.14,-1.08,4.51
013,1995,8.45,7.71,41.1,51.6,53.4,44.6,88.2,90.6,87.2,-0.06,-0.1,0.12,-0.01,-0.13,0.36,0.01,3.04
013,1996,6.1,3.03,39,55.4,53.9,44.6,84.7,85.9,84.47,1.44,1.88,1.36,1.56,1.77,-0.99,0.21,1.66
013,1997,8.93,5.74,38,48,57.2,45.6,88.8,84.1,84.6,-0.47,-1.19,-0.87,-0.84,-2.29,0.58,-1.02,-0.03
013,1998,12.4,5.64,43.7,59.6,62.4,47.1,85.9,87,85.23,2.52,2.54,1.88,2.31,0.84,-1.2,1.05,1.51
013,1999,8.1,4.36,47.3,54.2,52.4,43.2,90.7,86.3,86.5,-0.32,-0.79,-1.45,-0.85,-1.53,-2.23,-1.29,-0.31
013,2000,5.56,3.58,41.3,56.2,55,48.3,84.6,87.8,84.5,1.62,1.97,2.32,1.97,1.57,1.64,2.69,-0.04
013,2001,6.51,3.71,47.7,55.5,54.5,43.8,88.2,87.6,85.83,1.21,1.52,2.34,1.69,1.29,2.95,1.78,0.94
013,2002,7.03,5.54,44.5,50.6,57.9,43.7,90.5,87.6,87.9,0.02,-0.65,-0.46,-0.36,-1.95,0.36,-0.51,4.08
013,2003,6.84,2.86,44.4,52,52.9,44.2,87.6,88,84.97,1.77,1.63,1.07,1.49,0.13,-1.2,0.62,0.88
013,2004,8.08,6.93,44.4,58,55.4,47.6,84.2,80.7,82.03,1.33,1.72,2.5,1.85,1.59,2.88,1.08,1.94
013,2005,10.29,7.2,45.4,50.1,60.3,45.5,89.4,87.7,88.17,-2.06,-2.58,-2.2,-2.28,-2.19,0.35,-1.16,-1.68
013,2006,6.4,5.09,46.6,53.6,54.3,41.9,90.4,87.9,87.57,-3.4,-3.2,-3.15,-3.25,-0.43,-0.85,-0.82,-3.35
013,2007,7.63,5.87,40,58.9,58.8,49.3,85.9,93.3,87.83,-1.74,-2.02,-2.85,-2.2,-1.38,-3.12,-1.68,-1.73
013,2008,11.35,4.93,42.4,50.5,58.4,44.9,86.1,84,84.77,2.47,4.06,3.65,3.39,5.54,0.03,2,2.6
013,2009,5.16,4.78,42.7,53.4,56.5,43,81.2,82.8,82.83,3.38,3.82,4.03,3.74,2.38,1.82,1.9,3.2
013,2010,6.46,7.91,48.2,54.9,57.8,44.1,88.2,89.3,88.17,4.17,4.96,4.83,4.65,3.67,1.13,2.04,4.16
013,2011,7.54,4.93,45,53.7,53.3,44.5,92.3,88.7,88.63,3.96,-0.51,-1.17,0.76,-1.52,-2.16,-0.24,3.31
013,2012,5.17,6.7,45.5,58.2,55,43.8,96.2,88.8,90.63,-3.01,-4.07,-4.29,-3.79,-4.1,-1.92,-2.84,-2.43
013,2013,8.84,3.29,41,54.1,58.6,44.5,85.1,85,84.57,2.91,-0.17,-0.73,0.67,-0.52,-1.73,-0.45,2.91
013,2014,4.43,3.52,43.2,54.7,54.9,45.6,83,84.9,83.97,1.36,1.14,2.44,1.65,-0.24,4.26,2.06,0.71
013,2015,4.66,3.82,45.2,56,60.3,45.9,85.3,83.7,83.67,4.24,5.18,5.09,4.84,4.13,1.33,3.84,2.48
013,2016,3.65,15.13,44.4,52.9,61.5,51.8,87.2,85.8,87.4,-2.15,-1.01,-0.29,-1.15,2.74,1.86,0.54,-1.29
013,2017,5.23,3.36,47.2,53.3,57,49,89.6,83,85.93,-0.1,-0.18,-0.41,-0.23,-0.27,-0.76,-0.44,2.19
013,2018,10.19,1.11,36.3,61.8,61.4,45.7,87.3,86.8,87.37,-2.24,-2.52,-1.98,-2.25,-1.53,0.84,-0.61,-2.07
013,2019,9.8,5.87,44.4,55.4,64,44.6,88.2,84.1,84.83,2.59,2.73,3.5,2.94,1.23,3.14,1.89,2.41
013,2020,10.77,3.23,40.5,52.6,56.6,43,87.8,84,85.83,2.94,3.78,3.61,3.44,3.44,0.63,1.15,3.51
013,2021,8.79,4.15,43.3,52.9,59.5,52.3,85.5,87.2,86.03,3.03,3.68,3.71,3.47,2.89,1.21,2.26,2.37
013,2022,8.01,3.08,41.8,56,57,41.1,88.6,86.2,87.2,2.08,3.02,-0.1,1.67,3.46,-0.29,0.68,2.74
013,2023,7.71,3.49,42,53.8,58,47.1,88.8,85,86.43,-1.23,-1.11,-0.61,-0.98,-0.04,1.16,-0.09,-0.85
013,2024,7.37,4.03,45.8,57.8,57.8,45.4,85,85.6,85.93,0.59,1.67,-0.27,0.66,3.41,-0.82,0.28,1.31
013,2025,4.89,9.03,44.7,53.1,58.4,51.4,89.3,85.6,86.4,0.55,1.28,-0.66,0.39,2.35,-1.98,0.37,0.34
015,1980,3.2,4.65,36.3,47.4,52.2,35.7,85.3,82.8,82.17,-0.68,-0.7,1.17,-0.07,-0.27,3.5,1.08,-0.77
015,1981,3.26,2.67,40.2,44.7,50.1,37.3,81.7,79.4,80.33,0.84,0.65,3.07,1.52,-0.3,7.44,3.19,0.04
015,1982,5.46,3.7,31.2,53.3,50,39.4,83.2,79.4,79.43,2.19,2.8,2.55,2.51,2.51,0.13,1,2.31
015,1983,4.52,8.31,34.2,45,50.2,41.9,87.7,87.8,85.63,3.28,2.85,1.92,2.68,-0.27,-1.91,-1.12,4.09
015,1984,3.72,6.99,37.9,43.9,49.6,42.8,82.5,85.1,83.07,0.02,-0.09,-0.81,-0.29,-0.27,-2.19,-0.8,1.99
015,1985,7.87,5.45,41.9,49.3,53,40.2,83.7,78.2,79.8,-1.63,-1.32,-1.2,-1.38,0.45,-0.06,-0.35,-1.29
015,1986,4.2,8.98,38.6,49.6,55.4,41,84.4,77.2,80.73,2.26,1.91,1.54,1.9,-0.34,-0.53,0.02,2.17
015,1987,3.87,2.06,38.9,51.2,50.8,33,86.9,80.4,83.7,-1.84,-2.16,2.13,-0.62,-1.54,6.4,0.84,-1.18
015,1988,3.97,6.66,35.4,47.7,50.7,34.4,88.8,88.1,87.73,-3.14,-4.39,-5.12,-4.22,-4.72,-3.53,-4.37,-1.69
015,1989,3.98,5.12,36,45.6,48,39.2,85.5,80.8,81.8,-4.54,-4.23,0.76,-2.67,-0.48,2.28,0.22,-4.64
015,1990,7.44,0.92,37,46.1,53.8,36.5,81.7,80.8,80.67,3.27,3.06,3.77,3.37,0.4,3.08,3.05,1.53
015,1991,6.79,5.53,40.3,54.5,50.4,39.2,85.5,83.4,84.4,-1.57,-2.89,-3.38,-2.61,-4.46,-2.37,-3.12,-0.81
015,1992,3.83,6.57,35.8,46.1,49.8,38.3,77.3,76.7,77.9,-2.41,1.67,1.13,0.13,5,-1.09,0.13,-1.38
015,1993,6.94,9.1,34.7,49.7,48.9,36.7,81.2,80.9,79.7,5.4,5.47,5.8,5.56,1.88,2.68,3.82,3.46
015,1994,4.84,3.03,36.9,45.6,53.6,43.3,81.1,78.2,80.9,1.68,1.63,2.32,1.88,0.38,2.57,1.68,1.09
015,1995,4.09,6.15,34.1,47.3,48.3,39.1,85,87.1,85,-0.92,-1.04,-1.35,-1.1,-0.63,-1.27,-1.55,3.27
015,1996,3.59,3.74,33.1,46.7,50.8,40,80.7,81.8,80.4,2.22,2.38,2.26,2.29,1.16,0.38,0.93,2.01
015,1997,6.36,2.69,34.4,43.2,53.3,40.9,83.3,78.6,81.1,-0.5,-0.86,-0.8,-0.72,-1.23,-0.08,-0.78,-0.17
015,1998,8.5,2.95,39.8,53.8,54.5,42.6,84.2,82.5,81.7,2.02,1.31,1.96,1.76,-1.51,2.35,1.26,1.16
015,1999,4.43,2.89,40.8,50.8,46.4,37.7,87.4,79.6,82.67,2.26,2.54,-0.26,1.51,1.53,-0.79,0.51,2.23
015,2000,4.75,2.39,36.7,51.7,52.4,43.4,81.4,82.3,80.43,2.28,2.48,1.93,2.23,1.32,-0.89,1.98,0.49
015,2001,6.8,3.51,41.6,52.1,50.5,41.1,85.5,83.1,82.33,1.3,0.95,0.63,0.96,-0.64,-0.69,-0.94,2
015,2002,4.16,3.23,39.2,45.5,53,39.6,86.8,83.1,84.03,2.02,1.72,1.82,1.85,-0.25,0.83,1.21,1.12
015,2003,2.28,1.18,37.7,46.8,50.1,38.7,83.3,85.6,82.43,-2.1,-1.53,-2.48,-2.04,1.06,-3.34,-1.39,-1.64
015,2004,6.71,6.74,38.5,50.1,51.9,41.6,81,76.9,78.7,-0.08,-0.32,-0.13,-0.18,-0.75,0.48,-0.17,0.96
015,2005,5.22,3.71,40.8,45,55.3,41.4,86.2,83.8,85.3,-2.81,-3.55,-3.51,-3.29,-3.1,-0.97,-2.53,-1.83
015,2006,7.07,4.25,40.9,49.1,50,37.7,85.7,82,82.57,0.45,0.88,0.41,0.58,1.44,-1.14,0.03,0.58
015,2007,5.61,4.88,36.2,52.2,52.7,47,83.2,83.2,82.6,-1.14,0.84,1.55,0.42,2.51,2.39,1.56,-1.19
015,2008,6.98,4.01,38.7,44.9,53.4,39.5,83.1,80.8,81.43,2.92,3.62,3.2,3.25,2.98,-0.12,1.48,2.67
015,2009,8.44,5.3,36.4,48.5,52,39.6,76.9,77.6,78.13,4.54,5.59,6.3,5.48,4.55,3.87,3.45,4.34
015,2010,3.76,4.91,43.1,50.4,52.3,39.4,85.2,84.4,83.77,3.95,6.12,5.94,5.34,7.74,1.34,4.23,3.06
015,2011,6.3,3.94,38.3,48.7,50.1,39.9,88.2,83,83.83,3.16,4.86,4.25,4.09,6.08,-0.33,1.66,3.81
015,2012,4.77,6.07,38.5,52,47.5,37.2,91.3,83.6,86.03,-2.04,-3.47,-3.73,-3.08,-4.92,-1.84,-3.15,-1.28
015,2013,7.01,3.39,35.1,50.2,53,40,82.4,82.6,81.4,2.52,-0.57,-1.56,0.13,-1.72,-3.15,-1.2,2.34
015,2014,3.66,3.05,35.3,48.5,49.3,39.4,79.4,81.7,80.7,1.3,1.5,1.2,1.33,1.01,-0.44,1.49,-0.22
015,2015,2.89,2.55,37,50.4,56.7,42.3,81.5,80.4,80.27,2.7,2.34,2.35,2.46,-0.25,0.77,2.01,0.96
015,2016,4.45,10.7,38.2,49.1,58,46.4,83.6,83.6,83.43,2.12,2.8,3.63,2.85,2.7,3.35,2.17,2.2
015,2017,6.47,3.69,41.8,47.9,52.9,45.5,83.8,78.5,81.77,2.35,4.5,3.68,3.51,7.18,-1.07,1.82,2.86
015,2018,6.32,1.76,28.8,54.4,55.9,40,84,82.7,82.97,2.13,1.96,2.86,2.32,0.17,3.3,2.54,0.83
015,2019,8.56,4.33,37.6,47.9,59.3,39.9,87,80.6,82.13,5.96,4.95,4.77,5.23,-1.2,0.99,0.33,6.19
015,2020,7.04,3.78,35.7,48.5,51.6,37.8,86.7,83.9,84.73,-0.4,-0.59,-1.67,-0.89,-0.71,-3.42,-1.78,4.58
015,2021,4.14,4.05,39.4,49.3,54.1,48.6,81.6,84.1,83,-0.81,-1.04,-1.76,-1.2,-0.95,-2.48,-1.53,-0.47
