state,state_ansi,county,county_ansi,ag_district,ag_district_code,year,is_county_estimate,acres_planted,acres_harvested,production_bu,yield_bu_ac
ILLINOIS,17,CASS,017,WEST SOUTHWEST,60,2020,1,60300,60000,3780000,63
ILLINOIS,17,CASS,017,WEST SOUTHWEST,60,2021,1,62000,61500,4207000,68.4
ILLINOIS,17,CASS,017,WEST SOUTHWEST,60,2022,1,62600,62400,4031000,64.6
ILLINOIS,17,CASS,017,WEST SOUTHWEST,60,2023,1,59800,59500,3612000,60.7
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1980,1,267200,266000,9729400,36.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1981,1,265300,263000,9950100,38
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1982,1,263200,262500,11235700,43
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1983,1,266800,266500,10240600,38.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1984,1,263500,261000,9279200,35.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1985,1,251900,249000,12393100,50
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1986,1,250900,250700,10516100,42
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1987,1,247300,245500,11030400,45
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1988,1,247500,246900,7200600,29
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1989,1,252000,251600,11120100,44
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1990,1,260600,259700,11352500,43.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1991,1,252000,249800,8613600,34.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1992,1,269000,268300,12865250,48
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1993,1,260000,258000,12513000,48.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1994,1,251000,250100,12505000,50
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1995,1,251000,249600,10857600,43.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1996,1,259000,258600,12283500,47.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1997,1,262000,261000,12528000,48
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1998,1,270000,267400,11899300,44.5
ILLINOIS,17,CHAMPAIGN,019,EAST,50,1999,1,266000,265200,13525200,51
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2000,1,266000,265800,12492600,47
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2001,1,264000,262300,12065800,46
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2002,1,252000,250600,13532400,54
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2003,1,254000,253400,9629200,38
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2004,1,249000,248300,13159900,53
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2005,1,241000,239900,12954600,54
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2006,1,246000,244900,13469500,55
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2007,1,215000,214900,11819500,55
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2008,1,239000,238000,11900000,50
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2009,1,224000,223000,12488000,56
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2010,1,245000,244500,13737000,56.2
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2011,1,228000,227000,11722000,51.6
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2012,1,244000,242500,11430000,47.1
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2013,1,244500,244500,13116000,53.6
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2014,1,255500,255000,16267000,63.8
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2015,1,251000,250500,16036000,64
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2016,1,246500,245500,16612000,67.7
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2017,1,258000,257000,16522000,64.3
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2018,1,257000,250500,17018000,67.9
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2019,1,257000,256500,13539000,52.8
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2020,1,256500,255000,16856000,66.1
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2021,1,265000,263000,19804000,75.3
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2022,1,263000,262000,18183000,69.4
ILLINOIS,17,CHAMPAIGN,019,EAST,50,2023,1,261000,260000,18772000,72.2
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1980,1,175800,175000,6359100,36.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1981,1,179700,178000,7477900,42
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1982,1,178600,177500,7534600,42.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1983,1,180100,179000,5484700,30.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1984,1,178300,175500,6017700,34.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1985,1,180200,179000,8722700,48.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1986,1,183300,183200,8782500,48
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1987,1,185500,181000,7500000,41.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1988,1,186900,186700,5726500,30.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1989,1,181000,179300,8191700,45.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1990,1,180900,180800,7281900,40.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1991,1,175000,174400,8109600,46.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1992,1,187000,186000,8835000,47.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1993,1,175000,172000,7998000,46.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1994,1,173000,172400,8275200,48
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1995,1,176000,174800,6904600,39.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1996,1,173000,172600,7249200,42
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1997,1,171000,170500,7246250,42.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1998,1,172000,171100,8127250,47.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,1999,1,183000,182000,8190000,45
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2000,1,179000,178700,8756300,49
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2001,1,180000,178700,8577600,48
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2002,1,183000,182700,8952300,49
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2003,1,167000,165700,7622200,46
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2004,1,164000,163600,8507200,52
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2005,1,155000,154300,8177900,53
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2006,1,157000,156400,8445600,54
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2007,1,126000,125800,6415800,51
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2008,1,138000,137800,7303400,53
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2009,1,138000,137400,7557000,55
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2010,1,149000,148500,8984000,60.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2011,1,149000,148600,7788000,52.4
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2012,1,156000,154300,8610000,55.8
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2013,1,160000,160000,9079000,56.7
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2014,1,163000,162800,9446000,58
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2015,1,170000,169900,10231000,60.2
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2016,1,166000,165500,10405000,62.9
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2017,1,183000,182000,11934000,65.6
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2018,1,191000,186200,13702000,73.6
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2020,1,179500,178900,11790000,65.9
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2021,1,179500,177900,12666000,71.2
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2022,1,186000,185500,12892000,69.5
ILLINOIS,17,CHRISTIAN,021,WEST SOUTHWEST,60,2023,1,168500,167700,11253000,67.1
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1980,1,121500,121000,4518700,37.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1981,1,116900,116000,3777200,32.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1982,1,108600,108000,4001200,37
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1983,1,110100,109500,2645600,24
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1984,1,109700,107000,3146800,29.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1985,1,104900,104000,4133300,39.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1986,1,104000,103800,4405900,42.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1987,1,102000,100900,3526100,35
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1988,1,97900,97600,2601000,26.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1989,1,102400,101200,3718900,36.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1990,1,104800,104400,3845900,37
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1991,1,100000,98900,3807650,38.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1992,1,100000,98800,4199000,42.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1993,1,102000,99000,4009500,40.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1994,1,99000,98400,4182000,42.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1995,1,111000,110500,4530500,41
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1996,1,117000,116300,4070500,35
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1997,1,105000,104500,4127750,39.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1998,1,101000,100200,3907800,39
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,1999,1,109000,107900,3560700,33
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2000,1,102000,101900,4483600,44
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2001,1,108000,107400,4940400,46
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2002,1,114000,113700,4889100,43
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2003,1,104000,100000,4200000,42
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2004,1,105000,102900,5350800,52
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2005,1,99000,98600,4732800,48
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2006,1,106000,105500,5169500,49
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2007,1,91000,90900,4090500,45
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2008,1,101000,100300,4613800,46
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2009,1,106000,105100,4098900,39
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2010,1,90000,88700,4382000,49.4
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2011,1,100000,99900,4482000,44.9
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2012,1,90000,88300,3379000,38.3
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2013,1,93500,93300,4565000,48.9
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2014,1,95600,95300,5455000,57.2
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2015,1,99000,96800,5818000,60.1
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2017,1,103500,103000,5816000,56.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2018,1,99000,96600,6188000,64.1
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2020,1,94300,93900,5484000,58.4
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2021,1,98500,97700,6399000,65.5
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2022,1,96900,96600,5922000,61.3
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2023,1,94000,93600,5925000,63.3
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2024,1,97700,97300,6159000,63.3
ILLINOIS,17,CLARK,023,EAST SOUTHEAST,70,2025,1,93900,93300,5719000,61.3
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1980,1,104500,104000,2361800,22.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1981,1,95100,94000,3013000,32
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1982,1,95700,95500,2964400,31
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1983,1,93500,93000,1195200,13
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1984,1,97300,92000,2040300,22
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1985,1,92500,91000,3158800,34.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1986,1,86100,85800,2827800,33
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1987,1,81900,81000,2345400,29
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1988,1,79100,76300,1573000,20.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1989,1,81900,81300,2462800,30.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1990,1,85500,85200,2176100,25.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1991,1,90000,89200,2096200,23.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1992,1,91000,89600,2732800,30.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1993,1,90000,87000,3262500,37.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1994,1,90000,89700,2556450,28.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1995,1,105000,104100,2966850,28.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1996,1,104000,103600,3315200,32
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1997,1,98000,97400,3555100,36.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1998,1,109000,107600,3658400,34
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,1999,1,115000,114500,4007500,35
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2000,1,114000,113500,4653500,41
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2001,1,113000,112000,4368000,39
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2002,1,113000,111800,2571400,23
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2003,1,122000,121600,4256000,35
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2004,1,102000,101400,4360200,43
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2005,1,103000,102700,4108000,40
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2006,1,111000,109300,4262700,39
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2007,1,97000,96800,2807200,29
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2008,1,124000,123900,5079900,41
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2009,1,117000,116800,3854400,33
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2010,1,102000,101500,4487000,44.2
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2011,1,99000,98600,3147000,31.9
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2012,1,92000,88900,2009000,22.6
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2013,1,96500,96400,3926000,40.7
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2014,1,101000,100700,4854000,48.2
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2015,1,92700,91700,4229000,46.1
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2016,1,119000,118300,6205000,52.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2017,1,111500,111000,4918000,44.3
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2018,1,117000,113700,6653000,58.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2019,1,106000,104000,4217000,40.5
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2020,1,110000,109300,5727000,52.4
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2021,1,105000,104000,6157000,59.2
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2022,1,109500,108100,6190000,57.3
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2023,1,100000,99600,5418000,54.4
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2024,1,119000,118400,6394000,54
ILLINOIS,17,CLAY,025,EAST SOUTHEAST,70,2025,1,109000,108300,4874000,45
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1980,1,78600,78000,1861100,24
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1981,1,84500,83500,2967800,35.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1982,1,87400,87000,3145500,36
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1983,1,85300,84500,1508100,18
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1984,1,78100,73000,1467600,20
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1985,1,80200,79000,2781300,35
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1986,1,83300,83200,2866800,34.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1987,1,79600,78500,2586500,33
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1988,1,75600,74300,1905300,25.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1989,1,78000,77400,2075600,27
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1990,1,77500,76600,2144500,28
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1991,1,78000,76200,2286000,30
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1992,1,81000,80500,2857750,35.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1993,1,77000,72000,2700000,37.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1994,1,85000,84500,2915250,34.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1995,1,93000,92900,3205050,34.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1996,1,82000,81100,2514100,31
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1997,1,88000,87700,3025650,34.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1998,1,91000,90500,3484250,38.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,1999,1,100000,99500,3482500,35
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2000,1,92000,90400,3525600,39
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2001,1,104000,103200,4231200,41
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2002,1,104000,103600,3936800,38
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2003,1,108000,107800,3557400,33
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2004,1,104000,102400,5017600,49
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2005,1,101000,100300,4112300,41
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2006,1,110000,109500,3942000,36
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2007,1,102000,101300,2633800,26
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2008,1,112000,111100,4999500,45
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2009,1,115000,114900,4481100,39
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2010,1,99000,98600,4911000,49.8
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2011,1,104000,103400,3518000,34
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2012,1,98000,94100,2588000,27.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2013,1,104500,104100,4140000,39.8
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2014,1,101500,101300,5231000,51.6
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2015,1,89300,89000,4272000,48
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2016,1,101500,101200,5473000,54.1
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2017,1,111000,110800,5625000,50.8
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2018,1,109000,106400,6397000,60.1
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2019,1,110000,108600,5640000,51.9
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2020,1,105000,104500,5486000,52.5
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2021,1,107500,106700,6786000,63.6
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2022,1,104500,104100,5684000,54.6
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2023,1,104000,103300,5103000,49.4
ILLINOIS,17,CLINTON,027,SOUTHWEST,80,2024,1,107500,106700,5975000,56
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1980,1,109500,109000,4015600,37
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1981,1,115800,115000,4739300,41
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1982,1,114300,114000,4508900,39.5
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1983,1,117100,117000,3247800,28
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1984,1,111400,110000,3394100,31
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1985,1,111900,111000,5416700,49
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1986,1,113700,113300,5148700,45.5
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1987,1,115200,114000,4553000,40
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1988,1,113100,112700,3173400,28
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1989,1,109100,108700,4480400,41
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1990,1,105900,105500,4508200,42.5
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1991,1,112000,111200,4281200,38.5
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1992,1,112000,111100,5221700,47
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1993,1,113000,112000,5376000,48
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1994,1,106000,105400,4848400,46
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1995,1,110000,109600,4493600,41
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1996,1,108000,107300,4452950,41.5
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1997,1,113000,112600,4729200,42
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1998,1,114000,113900,4840750,42.5
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,1999,1,112000,111600,4910400,44
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2000,1,112000,111900,5595000,50
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2001,1,115000,114300,5715000,50
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2002,1,114000,113700,4889100,43
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2003,1,112000,111800,5254600,47
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2004,1,111000,110700,5977800,54
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2005,1,109000,108600,5538600,51
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2006,1,112000,111500,5686500,51
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2007,1,99000,98900,5241700,53
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2008,1,107000,106500,5325000,50
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2009,1,108000,107800,5390000,50
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2010,1,110000,109600,6352000,58
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2011,1,109000,108900,5048000,46.4
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2012,1,109000,108700,4815000,44.3
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2013,1,113500,113400,6473000,57.1
ILLINOIS,17,COLES,029,EAST SOUTHEAST,70,2014,1,114500,114200,6896000,60.4
